datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,14026,5.968,N,NA,N,NA,NA,N,per.germ,18.178,SE,4.768,3,100 + ,5.968,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,14026,7.975,N,NA,N,NA,NA,N,per.germ,27.62,SE,3.778,3,100 + ,7.975,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,14026,9.982,N,NA,N,NA,NA,N,per.germ,58.971,SE,13.975,3,100 + ,9.982,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,14026,11.933,N,NA,N,NA,NA,N,per.germ,71.435,SE,9.065,3,100 + ,11.933,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,14026,13.94,N,NA,N,NA,NA,N,per.germ,84.278,SE,3.399,3,100 + ,13.94,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,2.042,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,11.331,SE,NA,3,100 + ,2.042,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,3.989,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,15.534,SE,5.712,3,100 + ,3.989,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,5.968,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,34.042,SE,7.177,3,100 + ,5.968,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,8.004,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,54.06,SE,4.91,3,100 + ,8.004,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,9.982,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,54.06,SE,4.154,3,100 + ,9.982,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,11.961,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,57.082,SE,2.644,3,100 + ,11.961,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,21039,13.968,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,59.726,SE,2.644,3,100 + ,13.968,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,2.021,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,19.547,SE,5.665,3,100 + ,2.021,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,4.018,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,32.908,SE,8.31,3,100 + ,4.018,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,5.94,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,43.484,SE,NA,3,100 + ,5.94,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,7.975,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,63.126,SE,7.932,3,100 + ,7.975,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,10.011,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,88.81,SE,NA,3,100 + ,10.011,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,11.933,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,89.188,SE,NA,3,100 + ,11.933,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,14026,13.968,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,91.454,SE,NA,3,100 + ,13.968,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,2.021,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,65.722,SE,6.516,3,100 + ,2.021,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,3.989,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,85.788,SE,4.533,3,100 + ,3.989,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,5.968,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,98.253,SE,NA,3,100 + ,5.968,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,7.919,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,100.519,SE,NA,3,100 + ,7.919,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,9.982,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,100.519,SE,NA,3,100 + ,9.982,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,11.933,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,100.897,SE,NA,3,100 + ,11.933,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,scarification,NA,NA,20/30,Black seed,24,NaCl,0,13.94,Y,scalpel on lenticular side,N,NA,NA,N,per.germ,100.897,SE,NA,3,100 + ,13.94,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,2.064,N,NA,N,NA,NA,N,per.germ,4.249,SE,NA,3,100 + ,2.064,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,3.989,N,NA,N,NA,NA,N,per.germ,12.512,SE,NA,3,100 + ,3.989,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,5.968,N,NA,N,NA,NA,N,per.germ,47.639,SE,NA,3,100 + ,5.968,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,8.004,N,NA,N,NA,NA,N,per.germ,85.788,SE,NA,3,100 + ,8.004,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,10.039,N,NA,N,NA,NA,N,per.germ,91.454,SE,NA,3,100 + ,10.039,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,11.933,N,NA,N,NA,NA,N,per.germ,94.854,SE,NA,3,100 + ,11.933,unknown,Figure 3,
li11,exp 2,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Black seed,24,NaCl,0,13.912,N,NA,N,NA,NA,N,per.germ,97.12,SE,NA,3,100 + ,13.912,unknown,Figure 3,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,NA,NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,NA,NA,N,per.germ,99.839,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,GA,NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,GA,NA,N,per.germ,100.018,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ACC (1-aminocyclopropane-1-carboxylate),NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,ACC (1-aminocyclopropane-1-carboxylate),NA,N,per.germ,100.018,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cytokinin,NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,cytokinin,NA,N,per.germ,100.018,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,Fluoridine,NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,Fluoridine,NA,N,per.germ,99.839,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ABA,NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,ABA,NA,N,per.germ,100.018,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,paclobutrazol,NA,NA,20/30,Brown seed,24,NaCl,0,NA,N,NA,Y,paclobutrazol,NA,N,per.germ,100.376,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,NA,NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,NA,NA,N,per.germ,84.966,SE,2.883,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,GA,NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,GA,NA,N,per.germ,80.307,SE,7.705,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ACC (1-aminocyclopropane-1-carboxylate),NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,ACC (1-aminocyclopropane-1-carboxylate),NA,N,per.germ,86.4,SE,8.601,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cytokinin,NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,cytokinin,NA,N,per.germ,88.371,SE,3.404,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,Fluoridine,NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,Fluoridine,NA,N,per.germ,96.972,SE,3.225,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ABA,NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,ABA,NA,N,per.germ,40.349,SE,2.867,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,paclobutrazol,NA,NA,20/30,Brown seed,24,NaCl,21039,NA,N,NA,Y,paclobutrazol,NA,N,per.germ,80.307,SE,2.688,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,NA,NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,NA,NA,N,per.germ,24.162,SE,4.749,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,GA,NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,GA,NA,N,per.germ,32.823,SE,6.451,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ACC (1-aminocyclopropane-1-carboxylate),NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,ACC (1-aminocyclopropane-1-carboxylate),NA,N,per.germ,17.771,SE,6.451,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cytokinin,NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,cytokinin,NA,N,per.germ,24.76,SE,3.763,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,Fluoridine,NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,Fluoridine,NA,N,per.germ,82.099,SE,1.613,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ABA,NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,ABA,NA,N,per.germ,1.645,SE,1.254,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,paclobutrazol,NA,NA,20/30,Brown seed,24,NaCl,28053,NA,N,NA,Y,paclobutrazol,NA,N,per.germ,1.107,SE,0.179,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,NA,NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,NA,NA,N,per.germ,100,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,GA,NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,GA,NA,N,per.germ,99.839,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ACC (1-aminocyclopropane-1-carboxylate),NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,ACC (1-aminocyclopropane-1-carboxylate),NA,N,per.germ,100.018,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cytokinin,NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,cytokinin,NA,N,per.germ,100.376,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,Fluoridine,NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,Fluoridine,NA,N,per.germ,100.197,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ABA,NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,ABA,NA,N,per.germ,100.197,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,paclobutrazol,NA,NA,20/30,Black seed,24,NaCl,0,NA,N,NA,Y,paclobutrazol,NA,N,per.germ,100.197,SE,NA,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,NA,NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,NA,NA,N,per.germ,83.52,SE,3.212,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,GA,NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,GA,NA,N,per.germ,89.267,SE,1.612,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ACC (1-aminocyclopropane-1-carboxylate),NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,ACC (1-aminocyclopropane-1-carboxylate),NA,N,per.germ,83.891,SE,1.075,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cytokinin,NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,cytokinin,NA,N,per.germ,85.145,SE,3.047,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,Fluoridine,NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,Fluoridine,NA,N,per.germ,90.342,SE,4.659,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ABA,NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,ABA,NA,N,per.germ,10.066,SE,1.613,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,paclobutrazol,NA,NA,20/30,Black seed,24,NaCl,14026,NA,N,NA,Y,paclobutrazol,NA,N,per.germ,59.88,SE,1.613,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,NA,NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,NA,NA,N,per.germ,9.497,SE,1.956,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,GA,NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,GA,NA,N,per.germ,16.159,SE,1.971,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ACC (1-aminocyclopropane-1-carboxylate),NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,ACC (1-aminocyclopropane-1-carboxylate),NA,N,per.germ,4.87,SE,0.896,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cytokinin,NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,cytokinin,NA,N,per.germ,5.049,SE,2.688,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,Fluoridine,NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,Fluoridine,NA,N,per.germ,51.996,SE,4.48,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,ABA,NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,ABA,NA,N,per.germ,2.361,SE,0,3,100 + ,14,unknown,Figure 4,
li11,exp 3,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,paclobutrazol,NA,NA,20/30,Black seed,24,NaCl,21039,NA,N,NA,Y,paclobutrazol,NA,N,per.germ,3.437,SE,0.716,3,100 + ,14,unknown,Figure 4,
harrison14,exp 1,JS,Eucalyptus,ovata,NA,Y,N,Woods Lake,42.0760 S,147.0275 E,742,Oceania,500g,NA,NA,darkness,NA,NA,5,NA,NA,NA,20,,16-Aug,NA ,NA,NA,N,NA,NA,NA,NA,Y,proportion of viable seeds,0.674,SE,0.063,1,50,NA,unknown,Figure 1B,viable not the same as germinated
harrison14,exp 1,JS,Eucalyptus,ovata,NA,Y,N,Connorville,41.8888 S,147.1339 E,280,Oceania,500g,NA,NA,darkness,NA,NA,5,NA,NA,NA,20,,16-Aug,NA ,NA,NA,N,NA,NA,NA,NA,Y,proportion of viable seeds,0.846,SE,0.01,1,50,NA,unknown,Figure 1B,
harrison14,exp 1,JS,Eucalyptus,ovata,NA,Y,N,Lake Leake,43.2397 S,147.7958 E,614,Oceania,500g,NA,NA,darkness,NA,NA,5,NA,NA,NA,20,,16-Aug,NA ,NA,NA,N,NA,NA,NA,NA,Y,proportion of viable seeds,0.925,SE,0.025,1,50,NA,unknown,Figure 1B,
harrison14,exp 1,JS,Eucalyptus,ovata,NA,Y,N,Asplawn,41.9405 S,148.2293 E,10,Oceania,500g,NA,NA,darkness,NA,NA,5,NA,NA,NA,20,,16-Aug,NA ,NA,NA,N,NA,NA,NA,NA,Y,proportion of viable seeds,0.832,SE,0.009,1,50,NA,unknown,Figure 1B,
